class,skillId,skillName,placeholderKey,placeholderType,level,value,ratio
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,16,874,1.0355
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,17,905,1.0355
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,18,935,1.0331
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,19,966,1.0332
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,20,996,1.0311
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,21,1027,1.0311
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,22,1058,1.0302
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,23,1089,1.0293
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,24,1120,1.0285
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,25,1151,1.0277
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,26,1183,1.0278
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,27,1214,1.0262
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,28,1246,1.0264
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,29,1278,1.0257
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMax},heal,30,1310,1.0250
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,1,120,1.0000
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,2,151,1.2583
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,3,223,1.4768
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,4,260,1.1659
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,5,319,1.2269
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,6,378,1.1850
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,7,413,1.0926
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,8,483,1.1695
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,9,519,1.0745
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,10,565,1.0886
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,11,601,1.0637
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,12,673,1.1198
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,13,735,1.0921
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,14,774,1.0531
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,15,844,1.0904
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,16,874,1.0355
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,17,905,1.0355
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,18,935,1.0331
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,19,966,1.0332
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,20,996,1.0311
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,21,1027,1.0311
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,22,1058,1.0302
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,23,1089,1.0293
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,24,1120,1.0285
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,25,1151,1.0277
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,26,1183,1.0278
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,27,1214,1.0262
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,28,1246,1.0264
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,29,1278,1.0257
cleric,17100000,"Healing Light",{se_dmg:1710000011:SkillUIHPHealMin},heal,30,1310,1.0250
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,1,210,1.0000
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,2,265,1.2619
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,3,390,1.4717
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,4,455,1.1667
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,5,558,1.2264
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,6,660,1.1828
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,7,722,1.0939
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,8,844,1.1690
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,9,907,1.0746
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,10,988,1.0893
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,11,1051,1.0638
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,12,1177,1.1199
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,13,1285,1.0918
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,14,1353,1.0529
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,15,1476,1.0909
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,16,1529,1.0359
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,17,1582,1.0347
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,18,1635,1.0335
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,19,1688,1.0324
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,20,1742,1.0320
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,21,1796,1.0310
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,22,1850,1.0301
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,23,1904,1.0292
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,24,1958,1.0284
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,25,2013,1.0281
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,26,2068,1.0273
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,27,2123,1.0266
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,28,2179,1.0264
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,29,2234,1.0252
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMax},heal,30,2290,1.0251
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,1,210,1.0000
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,2,265,1.2619
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,3,390,1.4717
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,4,455,1.1667
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,5,558,1.2264
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,6,660,1.1828
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,7,722,1.0939
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,8,844,1.1690
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,9,907,1.0746
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,10,988,1.0893
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,11,1051,1.0638
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,12,1177,1.1199
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,13,1285,1.0918
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,14,1353,1.0529
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,15,1476,1.0909
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,16,1529,1.0359
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,17,1582,1.0347
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,18,1635,1.0335
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,19,1688,1.0324
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,20,1742,1.0320
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,21,1796,1.0310
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,22,1850,1.0301
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,23,1904,1.0292
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,24,1958,1.0284
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,25,2013,1.0281
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,26,2068,1.0273
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,27,2123,1.0266
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,28,2179,1.0264
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,29,2234,1.0252
cleric,17120000,"Radiant Recovery",{se_dmg:1712000011:SkillUIHPHealMin},heal,30,2290,1.0251
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,1,315,1.0000
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,2,397,1.2603
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,3,585,1.4736
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,4,683,1.1675
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,5,837,1.2255
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,6,990,1.1828
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,7,1083,1.0939
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,8,1266,1.1690
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,9,1360,1.0742
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,10,1483,1.0904
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,11,1577,1.0634
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,12,1766,1.1198
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,13,1928,1.0917
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,14,2030,1.0529
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,15,2214,1.0906
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,16,2293,1.0357
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,17,2372,1.0345
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,18,2452,1.0337
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,19,2532,1.0326
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,20,2612,1.0316
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,21,2693,1.0310
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,22,2774,1.0301
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,23,2856,1.0296
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,24,2937,1.0284
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,25,3020,1.0283
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,26,3102,1.0272
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,27,3185,1.0268
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,28,3268,1.0261
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,29,3351,1.0254
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMax},heal,30,3435,1.0251
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,1,315,1.0000
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,2,397,1.2603
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,3,585,1.4736
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,4,683,1.1675
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,5,837,1.2255
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,6,990,1.1828
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,7,1083,1.0939
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,8,1266,1.1690
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,9,1360,1.0742
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,10,1483,1.0904
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,11,1577,1.0634
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,12,1766,1.1198
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,13,1928,1.0917
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,14,2030,1.0529
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,15,2214,1.0906
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,16,2293,1.0357
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,17,2372,1.0345
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,18,2452,1.0337
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,19,2532,1.0326
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,20,2612,1.0316
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,21,2693,1.0310
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,22,2774,1.0301
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,23,2856,1.0296
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,24,2937,1.0284
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,25,3020,1.0283
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,26,3102,1.0272
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,27,3185,1.0268
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,28,3268,1.0261
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,29,3351,1.0254
cleric,17120000,"Radiant Recovery",{se_dmg:1712000111:SkillUIHPHealMin},heal,30,3435,1.0251
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,1,120,1.0000
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,2,156,1.3000
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,3,210,1.3462
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,4,276,1.3143
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,5,355,1.2862
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,6,421,1.1859
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,7,487,1.1568
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,8,553,1.1355
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,9,619,1.1193
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,10,698,1.1276
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,11,764,1.0946
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,12,813,1.0641
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,13,848,1.0431
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,14,897,1.0578
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,15,945,1.0535
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,16,993,1.0508
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,17,1041,1.0483
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,18,1077,1.0346
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,19,1113,1.0334
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,20,1149,1.0323
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,21,1185,1.0313
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,22,1221,1.0304
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,23,1257,1.0295
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,24,1293,1.0286
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,25,1329,1.0278
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,26,1364,1.0263
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,27,1400,1.0264
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,28,1436,1.0257
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,29,1472,1.0251
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMaxDmgsum},damage,30,1508,1.0245
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,1,120,1.0000
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,2,156,1.3000
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,3,210,1.3462
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,4,276,1.3143
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,5,355,1.2862
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,6,421,1.1859
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,7,487,1.1568
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,8,553,1.1355
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,9,619,1.1193
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,10,698,1.1276
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,11,764,1.0946
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,12,813,1.0641
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,13,848,1.0431
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,14,897,1.0578
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,15,945,1.0535
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,16,993,1.0508
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,17,1041,1.0483
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,18,1077,1.0346
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,19,1113,1.0334
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,20,1149,1.0323
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,21,1185,1.0313
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,22,1221,1.0304
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,23,1257,1.0295
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,24,1293,1.0286
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,25,1329,1.0278
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,26,1364,1.0263
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,27,1400,1.0264
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,28,1436,1.0257
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,29,1472,1.0251
sorcerer,15010000,"Flame Scattershot",{se_dmg:1501000011:SkillUIMinDmgsum},damage,30,1508,1.0245
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,1,94,1.0000
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,2,164,1.7447
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,3,234,1.4268
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,4,303,1.2949
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,5,408,1.3465
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,6,536,1.3137
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,7,688,1.2836
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,8,817,1.1875
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,9,945,1.1567
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,10,1074,1.1365
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,11,1202,1.1192
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,12,1354,1.1265
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,13,1483,1.0953
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,14,1576,1.0627
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,15,1646,1.0444
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,16,1740,1.0571
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,17,1833,1.0534
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,18,1927,1.0513
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,19,2020,1.0483
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,20,2090,1.0347
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,21,2160,1.0335
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,22,2229,1.0319
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,23,2299,1.0314
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,24,2368,1.0300
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,25,2438,1.0296
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,26,2508,1.0287
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,27,2577,1.0275
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,28,2647,1.0272
